Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual
Dec,Services,USA,USA,Six Sigma,Enablement,Software Maintenance,Hardware & Software,Software Maintenance,27.21
Dec,Services,USA,USA,Six Sigma,Enablement,Subscriptions,Other,Other,67.38
Dec,Services,USA,USA,Six Sigma,Enablement,Telecom,Other,Telecomm,849.12
Dec,Services,USA,USA,Six Sigma,Enablement,Training,Other,Training,3100
Dec,Services,USA,USA,Six Sigma,Enablement,Travel Expense,Other,Travel,1977.82
Dec,BU,USA,USA,R5,Functional,Property Taxes,Other,Taxes,38.97
Dec,BU,USA,USA,R5,Functional,Purchased Software,Hardware & Software,Software,18.76
Dec,BU,USA,USA,R5,Functional,Software Maintenance,Hardware & Software,Software Maintenance,13.6
Dec,BU,Europe,United Kingdom,R1,Functional,Contractors,Labor,External Labor,4196.39
Dec,BU,Europe,United Kingdom,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,367.45
Dec,BU,Europe,United Kingdom,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,3512.25
Dec,BU,Europe,United Kingdom,R1,Functional,Retirement Plan Match,Labor,Internal Labor,351.23
Dec,BU,Europe,United Kingdom,R1,Functional,Software,Depr & Amort,Amortization,60944.89
Dec,BU,Europe,United Kingdom,R1,Functional,Travel Expense,Other,Travel,1260.43
Dec,BU,USA,USA,Core,BU Support,Bonuses,Labor,Internal Labor,8830.54
Dec,BU,USA,USA,Core,BU Support,Individual Performance Recognition,Other,Employee Performance,1955
Dec,BU,USA,USA,Core,BU Support,Insurance,Labor,Internal Labor,5624.12
Dec,BU,USA,USA,Core,BU Support,M&E-Nondeductible,Other,Travel,520.66
Dec,BU,USA,USA,Core,BU Support,Materials,Other,Supplies,23.28
Dec,BU,USA,USA,Core,BU Support,Outsourcing,Labor,External Labor,5742
Dec,BU,USA,USA,Core,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,2260.16
Dec,BU,USA,USA,Core,BU Support,Professional Services,Labor,External Labor,66262.57
Dec,BU,USA,USA,Core,BU Support,Regular Salaries And Wages,Labor,Internal Labor,57737.3
Dec,BU,USA,USA,Core,BU Support,Retirement Medical,Labor,Internal Labor,5089.68
Dec,BU,USA,USA,Core,BU Support,Retirement Plan Match,Labor,Internal Labor,6554.76
Dec,BU,USA,USA,Core,BU Support,Savings Plan,Labor,Internal Labor,3482.66
Dec,BU,USA,USA,Core,BU Support,Telecom,Other,Telecomm,1507.29
Dec,BU,USA,USA,Core,BU Support,Travel Expense,Other,Travel,3479.07
Dec,BU,USA,USA,Production,BU Support,Bonuses,Labor,Internal Labor,6404.12
Dec,BU,USA,USA,Production,BU Support,Individual Performance Recognition,Other,Employee Performance,150
Dec,BU,USA,USA,Production,BU Support,Insurance,Labor,Internal Labor,4686.77
Dec,BU,USA,USA,Production,BU Support,M&E-Nondeductible,Other,Travel,640.71
Dec,BU,USA,USA,Production,BU Support,Materials,Other,Supplies,100.42
Dec,BU,USA,USA,Production,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,1619.13
Dec,BU,USA,USA,Production,BU Support,Professional Services,Labor,External Labor,193833.1
Dec,BU,USA,USA,Production,BU Support,Regular Salaries And Wages,Labor,Internal Labor,45147.52
Dec,BU,USA,USA,Production,BU Support,Retirement Medical,Labor,Internal Labor,4241.4
Dec,BU,USA,USA,Production,BU Support,Retirement Plan Match,Labor,Internal Labor,5076.16
Dec,BU,USA,USA,Production,BU Support,Savings Plan,Labor,Internal Labor,2639.24
Dec,BU,USA,USA,Production,BU Support,Telecom,Other,Telecomm,2104.58
Dec,BU,USA,USA,Production,BU Support,Travel Expense,Other,Travel,10061.43
Dec,Distribution,USA,USA,Administration,Governance,Bonuses,Labor,Internal Labor,60912.75
Dec,Distribution,USA,USA,Administration,Governance,Computer Hardware,Hardware & Software,Hardware,4113
Dec,Distribution,USA,USA,Administration,Governance,Food Charges,Other,Other,417.65
Dec,Distribution,USA,USA,Administration,Governance,Individual Performance Recognition,Other,Employee Performance,3440.7
Dec,Distribution,USA,USA,Administration,Governance,Insurance,Labor,Internal Labor,10310.9
Dec,Distribution,USA,USA,Administration,Governance,Legal Services,Other,Legal,788.31
Dec,Distribution,USA,USA,Administration,Governance,M&E-Nondeductible,Other,Travel,3447.89
Dec,Distribution,USA,USA,Administration,Governance,Marketing Campaigns,Other,Other,253.61
Dec,Distribution,USA,USA,Administration,Governance,Materials,Other,Supplies,365.59
Dec,Distribution,USA,USA,Administration,Governance,Memberships,Other,Other,106070
Dec,Distribution,USA,USA,Administration,Governance,Moving Expenses - NT,Other,Moving,13928.98
Dec,Distribution,USA,USA,Administration,Governance,Other Miscellaneous Expense,Other,Other,10405.82
Dec,Distribution,USA,USA,Administration,Governance,Outsourcing,Labor,External Labor,8407
Dec,Distribution,USA,USA,Administration,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,5713.16
Dec,Distribution,USA,USA,Administration,Governance,Professional Services,Labor,External Labor,-205990.95
Dec,Distribution,USA,USA,Administration,Governance,Purchased Software,Hardware & Software,Software,18.76
Dec,Distribution,USA,USA,Administration,Governance,Regular Salaries And Wages,Labor,Internal Labor,180957.16
Dec,Distribution,USA,USA,Administration,Governance,Retirement Medical,Labor,Internal Labor,9331.07
Dec,Distribution,USA,USA,Administration,Governance,Retirement Plan Match,Labor,Internal Labor,23864.29
Dec,Distribution,USA,USA,Administration,Governance,Savings Plan,Labor,Internal Labor,8816.58
Dec,Distribution,USA,USA,Administration,Governance,Software Maintenance,Hardware & Software,Software Maintenance,13.6
Dec,Distribution,USA,USA,Administration,Governance,Telecom,Other,Telecomm,1421.19
Dec,Distribution,USA,USA,Administration,Governance,Transportation - Air,Other,Other,8.41
Dec,Distribution,USA,USA,Administration,Governance,Travel Expense,Other,Travel,9062.61
Dec,Distribution,USA,USA,Administration,Governance,Unscheduled Overtime,Labor,Internal Labor,487.4
Dec,Distribution,USA,USA,Architecture,Governance,Bonuses,Labor,Internal Labor,12720.52
Dec,Distribution,USA,USA,Architecture,Governance,Computer Hardware,Hardware & Software,Hardware,16
Dec,Distribution,USA,USA,Architecture,Governance,Fixed Assets,Depr & Amort,Depreciation,2309.09
Dec,Distribution,USA,USA,Architecture,Governance,Individual Performance Recognition,Other,Employee Performance,1139.17
Dec,Distribution,USA,USA,Architecture,Governance,Insurance,Labor,Internal Labor,6561.48
Dec,Distribution,USA,USA,Architecture,Governance,Materials,Other,Supplies,5613.07
Dec,Distribution,USA,USA,Architecture,Governance,Other Miscellaneous Expense,Other,Other,-5424
Dec,Distribution,USA,USA,Architecture,Governance,Payroll Taxes - Salaries,Labor,Internal Labor,3379.12
Dec,Distribution,USA,USA,Architecture,Governance,Professional Services,Labor,External Labor,6119.85
Dec,Distribution,USA,USA,Architecture,Governance,Property Taxes,Other,Taxes,145.5
Dec,Distribution,USA,USA,Architecture,Governance,Purchased Software,Hardware & Software,Software,37.52
Dec,Distribution,USA,USA,Architecture,Governance,Regular Salaries And Wages,Labor,Internal Labor,89559.45
Dec,Distribution,USA,USA,Architecture,Governance,Retirement Medical,Labor,Internal Labor,5937.95
Dec,Distribution,USA,USA,Architecture,Governance,Retirement Plan Match,Labor,Internal Labor,10071.24
Dec,Distribution,USA,USA,Architecture,Governance,Savings Plan,Labor,Internal Labor,4634.19
Dec,Distribution,USA,USA,Architecture,Governance,Software Maintenance,Hardware & Software,Software Maintenance,27.21
Dec,Distribution,USA,USA,Architecture,Governance,Telecom,Other,Telecomm,1149.56
Dec,Distribution,USA,USA,Architecture,Governance,Travel Expense,Other,Travel,163.24
Dec,Infrastructure,Europe,Hungary,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,4487.89
Dec,Infrastructure,Europe,Hungary,Productivity,Infrastructure,Fringe Benefits Tax,Labor,Internal Labor,0.31
Dec,Infrastructure,Europe,Hungary,Productivity,Infrastructure,Insurance,Other,Vehicles,10.76
Dec,Infrastructure,Europe,Hungary,Productivity,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,263.73
Dec,Infrastructure,Europe,Hungary,Productivity,Infrastructure,Software,Depr & Amort,Amortization,614.06
Dec,Infrastructure,Europe,Ireland,Data Centers,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,1985.07
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,696.29
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,384.43
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Lease,Other,Vehicles,525.94
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Other Miscellaneous Expense,Other,Other,71.37
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,2661.53
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Professional Services,Labor,External Labor,3186.88
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,16209.96
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Retirement Plan Match,Labor,Internal Labor,568.28
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Telecommunication,Other,Telecomm,-58067.89
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Telephone,Other,Telecomm,229254.86
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Travel Allowance,Other,Travel,140
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Travel Expense,Other,Travel,152.65
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Travel Expense-Hotel,Other,Travel,706.26
Dec,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,102.16
Dec,Infrastructure,Europe,Switzerland,Productivity,Infrastructure,Non CAPEX Equipment,Hardware & Software,Hardware,-690.99
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Non CAPEX Equipment,Hardware & Software,Hardware,460.75
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,133239.68
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,6600.06
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Sub Contract Labor,Labor,External Labor,5079.88
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Bonuses,Labor,Internal Labor,14198.22
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,4378.36
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Individual Performance Recognition,Other,Employee Performance,1565.17
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Insurance,Labor,Internal Labor,9373.54
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,M&E-Nondeductible,Other,Travel,23
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Materials,Other,Other,352
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Materials,Other,Supplies,85.74
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Outsourcing,Labor,External Labor,117025.67
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,3306.33
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Professional Services,Labor,External Labor,21840
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Project Expense,Other,Project Expenses,6750.4
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Property Taxes,Other,Taxes,226.7
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Purchased Software,Hardware & Software,Software,121194.76
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,100788.3
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Medical,Labor,Internal Labor,8482.79
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,11322.42
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Savings Plan,Labor,Internal Labor,4958.6
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Software,Depr & Amort,Amortization,342150.61
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,104488.92
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Telecom,Other,Telecomm,2015.05
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Training,Other,Training,1495
Dec,Manufacturing,USA,USA,Manufacturing,BU Support,Travel Expense,Other,Travel,4766.04
Dec,Office & Administrative,Latin America,Brazil,R2,Functional,Fixed Assets,Depr & Amort,Depreciation,10854.04
Dec,Office & Administrative,Latin America,Brazil,R2,Functional,Outsourcing,Labor,External Labor,39846.58
Dec,Office & Administrative,Latin America,Brazil,R2,Functional,Telecom Services,Other,Telecomm,18.87
Dec,Office & Administrative,Latin America,Brazil,R2,Functional,Telephone,Other,Telecomm,4.06
Dec,Services,Europe,Spain,Enterprise Capabilities,Enablement,Bonuses,Labor,Internal Labor,-79047.4
Dec,Services,Europe,Spain,Enterprise Capabilities,Enablement,Payroll Taxes - Salaries,Labor,Internal Labor,1330.77
Dec,Services,Europe,Spain,Enterprise Capabilities,Enablement,Regular Salaries And Wages,Labor,Internal Labor,11653.56
Dec,Services,Europe,Spain,Enterprise Capabilities,Enablement,Retirement Plan Match,Labor,Internal Labor,558.09
Dec,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Computer Hardware,Hardware & Software,Hardware,60473.03
Dec,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,IT,Shared Services,Inbound Allocations,361.03
Dec,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Other Charges,Shared Services,Outbound Allocations,13904.33
Dec,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Purchased Software,Hardware & Software,Software,24269.07
Dec,Infrastructure,Europe,United Kingdom,Productivity,Infrastructure,Seminars,Other,Other,41978.41
Dec,Infrastructure,USA,USA,Core Infrastructure,Infrastructure,Adjustments,Shared Services,Outbound Allocations,13204000
Dec,Infrastructure,USA,USA,Data Centers,Infrastructure,Professional Services,Labor,External Labor,15257
Dec,Infrastructure,USA,USA,Data Centers,Infrastructure,Property Taxes,Other,Taxes,2381.14
Dec,Infrastructure,USA,USA,Data Centers,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,4960
Dec,Infrastructure,USA,USA,Data Centers,Infrastructure,Telecom,Other,Telecomm,125.32
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Computer Rental,Hardware & Software,Hardware,-59726.64
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Non CAPEX Equipment,Hardware & Software,Hardware,3646.79
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Outsourcing,Labor,External Labor,80393.59
Dec,Manufacturing,Europe,France,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,265.15
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Field Engineering,Hardware & Software,Hardware Maintenance,24347.39
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,2964.21
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Food Charges,Other,Other,56
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Food Expense,Other,Other,111.67
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Indemnification and Separation Allowance,Other,Severance,1964.77
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,-70398.24
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Other ( + Tax ),Labor,Internal Labor,310.09
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,6571.52
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Professional Services,Labor,External Labor,-0.67
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,14050.39
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Software,Depr & Amort,Amortization,89.49
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Software Maintenance,Hardware & Software,Software Maintenance,0.27
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Telecom Services,Other,Telecomm,-17263.52
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Unscheduled Overtime,Labor,Internal Labor,430.37
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Vacation,Labor,Internal Labor,1054.4
Dec,Manufacturing,Europe,Italy,Manufacturing,BU Support,Variable Salaries And Wages,Labor,Internal Labor,126.59
Dec,R&D,Europe,Spain,Development,BU Support,Bonuses,Labor,Internal Labor,-1918.23
Dec,R&D,Europe,Spain,Development,BU Support,Other Miscellaneous Expense,Other,Other,221.81
Dec,R&D,Europe,Spain,Development,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,1330.77
Dec,R&D,Europe,Spain,Development,BU Support,Regular Salaries And Wages,Labor,Internal Labor,10315.5
Dec,R&D,Europe,Spain,Development,BU Support,Retirement Plan Match,Labor,Internal Labor,458.58
Dec,R&D,Europe,Spain,Development,BU Support,Travel Allowance,Other,Travel,20
Dec,R&D,Europe,Spain,Development,BU Support,Travel Expense,Other,Travel,211.51
Dec,R&D,Europe,Spain,Development,BU Support,Travel Expense-Hotel,Other,Travel,225.46
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,BU Expenses,Shared Services,Inbound Allocations,4490.34
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Computer Hardware,Hardware & Software,Hardware,107939.65
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Computer Rental,Hardware & Software,Hardware,137925.93
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Fixed Assets,Depr & Amort,Depreciation,3212.17
Dec,Infrastructure,Europe,Spain,Productivity,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,3955.86
